transaction_id,date,product_id,store_id,units_sold,sales_revenue
T002801,2024-10-21,P006,S01,20,417.40000000000003
T002802,2024-10-21,P007,S02,20,5828.400000000001
T002803,2024-10-22,P002,S01,17,536.35
T002804,2024-10-22,P008,S03,22,5549.5
T002805,2024-10-22,P002,S01,15,473.25
T002806,2024-10-22,P010,S02,14,935.4799999999999
T002807,2024-10-22,P007,S01,15,4371.3
T002808,2024-10-22,P004,S02,34,6334.88
T002809,2024-10-22,P010,S01,18,1202.7599999999998
T002810,2024-10-22,P006,S02,20,417.40000000000003
T002811,2024-10-22,P003,S01,15,3927.9
T002812,2024-10-23,P001,S01,8,475.68
T002813,2024-10-23,P005,S03,14,3035.2000000000003
T002814,2024-10-23,P004,S02,30,5589.599999999999
T002815,2024-10-23,P009,S01,21,1585.9199999999998
T002816,2024-10-23,P008,S01,19,4792.75
T002817,2024-10-23,P008,S01,22,5549.5
T002818,2024-10-23,P002,S01,19,599.45
T002819,2024-10-23,P007,S02,16,4662.72
T002820,2024-10-23,P008,S02,15,3783.75
T002821,2024-10-23,P006,S03,21,438.27000000000004
T002822,2024-10-23,P007,S01,16,4662.72
T002823,2024-10-23,P004,S01,31,5775.92
T002824,2024-10-23,P010,S03,16,1069.12
T002825,2024-10-23,P001,S01,5,297.3
T002826,2024-10-24,P002,S01,13,410.15000000000003
T002827,2024-10-24,P008,S03,18,4540.5
T002828,2024-10-24,P007,S03,20,5828.400000000001
T002829,2024-10-24,P010,S03,17,1135.9399999999998
T002830,2024-10-24,P006,S01,20,417.40000000000003
T002831,2024-10-25,P001,S03,2,118.92
T002832,2024-10-25,P005,S01,11,2384.8
T002833,2024-10-25,P010,S02,17,1135.9399999999998
T002834,2024-10-25,P006,S02,17,354.79
T002835,2024-10-25,P006,S02,21,438.27000000000004
T002836,2024-10-25,P006,S03,17,354.79
T002837,2024-10-25,P006,S02,17,354.79
T002838,2024-10-25,P004,S02,30,5589.599999999999
T002839,2024-10-25,P006,S03,21,438.27000000000004
T002840,2024-10-25,P008,S01,18,4540.5
T002841,2024-10-25,P005,S01,14,3035.2000000000003
T002842,2024-10-25,P010,S02,15,1002.3
T002843,2024-10-25,P005,S03,11,2384.8
T002844,2024-10-26,P004,S02,38,7080.16
T002845,2024-10-26,P009,S02,31,2341.12
T002846,2024-10-26,P002,S01,17,536.35
T002847,2024-10-26,P009,S02,32,2416.64
T002848,2024-10-26,P007,S01,25,7285.5
T002849,2024-10-26,P010,S03,22,1470.04
T002850,2024-10-26,P007,S03,24,6994.08
T002851,2024-10-26,P007,S03,26,7576.92
T002852,2024-10-26,P001,S01,4,237.84
T002853,2024-10-26,P007,S01,25,7285.5
T002854,2024-10-26,P002,S01,22,694.1
T002855,2024-10-26,P006,S02,20,417.40000000000003
T002856,2024-10-26,P002,S01,19,599.45
T002857,2024-10-27,P005,S03,16,3468.8
T002858,2024-10-27,P009,S03,28,2114.56
T002859,2024-10-27,P008,S03,23,5801.75
T002860,2024-10-27,P010,S01,19,1269.58
T002861,2024-10-27,P001,S02,8,475.68
T002862,2024-10-27,P001,S03,6,356.76
T002863,2024-10-27,P002,S01,16,504.8
T002864,2024-10-27,P007,S02,25,7285.5
T002865,2024-10-27,P009,S02,23,1736.9599999999998
T002866,2024-10-27,P004,S03,40,7452.799999999999
T002867,2024-10-27,P006,S02,24,500.88
T002868,2024-10-27,P001,S02,3,178.38
T002869,2024-10-27,P004,S02,41,7639.12
T002870,2024-10-28,P003,S01,16,4189.76
T002871,2024-10-28,P010,S01,14,935.4799999999999
T002872,2024-10-28,P002,S02,13,410.15000000000003
T002873,2024-10-28,P002,S01,19,599.45
T002874,2024-10-28,P008,S03,17,4288.25
T002875,2024-10-28,P001,S02,1,59.46
T002876,2024-10-28,P003,S01,15,3927.9
T002877,2024-10-28,P009,S01,24,1812.48
T002878,2024-10-28,P010,S01,13,868.6599999999999
T002879,2024-10-28,P007,S01,14,4079.88
T002880,2024-10-28,P007,S02,15,4371.3
T002881,2024-10-29,P002,S01,18,567.9
T002882,2024-10-29,P002,S01,21,662.5500000000001
T002883,2024-10-29,P009,S02,20,1510.3999999999999
T002884,2024-10-29,P001,S02,5,297.3
T002885,2024-10-29,P004,S02,30,5589.599999999999
T002886,2024-10-29,P010,S03,15,1002.3
T002887,2024-10-29,P007,S02,21,6119.820000000001
T002888,2024-10-29,P009,S01,25,1888.0
T002889,2024-10-29,P005,S03,15,3252.0
T002890,2024-10-30,P004,S02,34,6334.88
T002891,2024-10-30,P004,S01,31,5775.92
T002892,2024-10-30,P002,S02,16,504.8
T002893,2024-10-30,P001,S01,6,356.76
T002894,2024-10-30,P007,S02,22,6411.240000000001
T002895,2024-10-30,P003,S02,14,3666.04
T002896,2024-10-31,P006,S02,17,354.79
T002897,2024-10-31,P007,S02,17,4954.14
T002898,2024-10-31,P004,S03,29,5403.28
T002899,2024-10-31,P002,S01,16,504.8
T002900,2024-10-31,P004,S02,32,5962.24
T002901,2024-10-31,P003,S02,18,4713.4800000000005
T002902,2024-10-31,P010,S03,15,1002.3
T002903,2024-10-31,P008,S01,20,5045.0
T002904,2024-10-31,P007,S02,19,5536.9800000000005
T002905,2024-10-31,P001,S01,6,356.76
T002906,2024-11-01,P005,S03,17,3685.6000000000004
T002907,2024-11-01,P004,S02,39,7266.48
T002908,2024-11-01,P006,S02,23,480.01000000000005
T002909,2024-11-01,P002,S03,21,662.5500000000001
T002910,2024-11-01,P002,S03,23,725.65
T002911,2024-11-01,P004,S03,39,7266.48
T002912,2024-11-01,P005,S01,17,3685.6000000000004
T002913,2024-11-01,P001,S01,4,237.84
T002914,2024-11-01,P002,S01,20,631.0
T002915,2024-11-01,P006,S01,25,521.75
T002916,2024-11-01,P008,S02,24,6054.0
T002917,2024-11-01,P009,S03,30,2265.6
T002918,2024-11-01,P007,S01,25,7285.5
T002919,2024-11-02,P010,S03,24,1603.6799999999998
T002920,2024-11-02,P002,S01,20,631.0
T002921,2024-11-02,P009,S02,35,2643.2
T002922,2024-11-02,P007,S02,29,8451.18
T002923,2024-11-02,P003,S03,25,6546.5
T002924,2024-11-02,P008,S01,29,7315.25
T002925,2024-11-03,P001,S02,10,594.6
T002926,2024-11-03,P004,S02,33,6148.5599999999995
T002927,2024-11-03,P008,S03,29,7315.25
T002928,2024-11-03,P009,S01,40,3020.7999999999997
T002929,2024-11-03,P003,S03,24,6284.64
T002930,2024-11-03,P004,S01,37,6893.84
T002931,2024-11-03,P006,S02,26,542.62
T002932,2024-11-04,P008,S02,24,6054.0
T002933,2024-11-04,P010,S01,24,1603.6799999999998
T002934,2024-11-04,P005,S01,17,3685.6000000000004
T002935,2024-11-04,P006,S01,27,563.49
T002936,2024-11-04,P010,S01,20,1336.3999999999999
T002937,2024-11-04,P009,S02,29,2190.08
T002938,2024-11-04,P005,S03,16,3468.8
T002939,2024-11-04,P003,S01,21,5499.06
T002940,2024-11-04,P009,S02,27,2039.04
T002941,2024-11-04,P006,S02,30,626.1
T002942,2024-11-04,P005,S03,17,3685.6000000000004
T002943,2024-11-04,P009,S03,33,2492.16
T002944,2024-11-05,P007,S01,24,6994.08
T002945,2024-11-05,P010,S03,21,1403.2199999999998
T002946,2024-11-05,P003,S02,22,5760.92
T002947,2024-11-05,P007,S03,19,5536.9800000000005
T002948,2024-11-05,P003,S02,22,5760.92
T002949,2024-11-05,P007,S03,25,7285.5
T002950,2024-11-05,P002,S01,18,567.9
T002951,2024-11-05,P004,S02,22,4099.04
T002952,2024-11-05,P010,S03,20,1336.3999999999999
T002953,2024-11-05,P010,S02,20,1336.3999999999999
T002954,2024-11-05,P001,S01,7,416.22
T002955,2024-11-05,P010,S02,23,1536.86
T002956,2024-11-05,P010,S02,21,1403.2199999999998
T002957,2024-11-06,P009,S01,31,2341.12
T002958,2024-11-06,P008,S03,26,6558.5
T002959,2024-11-06,P010,S03,20,1336.3999999999999
T002960,2024-11-06,P008,S02,26,6558.5
T002961,2024-11-06,P005,S02,18,3902.4
T002962,2024-11-06,P006,S03,26,542.62
T002963,2024-11-06,P006,S03,26,542.62
T002964,2024-11-06,P004,S02,25,4658.0
T002965,2024-11-06,P006,S03,26,542.62
T002966,2024-11-06,P008,S03,21,5297.25
T002967,2024-11-06,P009,S03,30,2265.6
T002968,2024-11-06,P008,S03,24,6054.0
T002969,2024-11-06,P005,S03,14,3035.2000000000003
T002970,2024-11-06,P010,S02,22,1470.04
T002971,2024-11-07,P007,S02,29,8451.18
T002972,2024-11-07,P008,S03,23,5801.75
T002973,2024-11-07,P005,S01,18,3902.4
T002974,2024-11-07,P001,S03,8,475.68
T002975,2024-11-07,P008,S02,22,5549.5
T002976,2024-11-07,P008,S02,23,5801.75
T002977,2024-11-08,P010,S02,20,1336.3999999999999
T002978,2024-11-08,P006,S02,26,542.62
T002979,2024-11-08,P003,S02,26,6808.360000000001
T002980,2024-11-08,P002,S02,22,694.1
T002981,2024-11-08,P006,S03,25,521.75
T002982,2024-11-08,P002,S02,23,725.65
T002983,2024-11-08,P002,S02,20,631.0
T002984,2024-11-08,P002,S01,21,662.5500000000001
T002985,2024-11-08,P006,S02,30,626.1
T002986,2024-11-08,P010,S01,16,1069.12
T002987,2024-11-09,P003,S01,21,5499.06
T002988,2024-11-09,P002,S01,24,757.2
T002989,2024-11-09,P002,S03,26,820.3000000000001
T002990,2024-11-09,P009,S01,36,2718.72
T002991,2024-11-09,P001,S01,4,237.84
T002992,2024-11-09,P008,S03,31,7819.75
T002993,2024-11-09,P007,S02,31,9034.02
T002994,2024-11-09,P007,S01,31,9034.02
T002995,2024-11-09,P010,S01,25,1670.4999999999998
T002996,2024-11-10,P001,S01,7,416.22
T002997,2024-11-10,P002,S01,26,820.3000000000001
T002998,2024-11-10,P009,S02,32,2416.64
T002999,2024-11-10,P002,S01,23,725.65
T003000,2024-11-10,P008,S02,33,8324.25
T003001,2024-11-10,P009,S03,35,2643.2
T003002,2024-11-10,P001,S02,7,416.22
T003003,2024-11-10,P007,S03,27,7868.34
T003004,2024-11-10,P006,S03,32,667.84
T003005,2024-11-11,P010,S03,18,1202.7599999999998
T003006,2024-11-11,P004,S03,27,5030.639999999999
T003007,2024-11-11,P007,S01,25,7285.5
T003008,2024-11-11,P001,S03,9,535.14
T003009,2024-11-11,P010,S01,19,1269.58
T003010,2024-11-11,P004,S03,29,5403.28
T003011,2024-11-11,P002,S02,19,599.45
T003012,2024-11-12,P005,S02,18,3902.4
T003013,2024-11-12,P005,S02,17,3685.6000000000004
T003014,2024-11-12,P004,S03,29,5403.28
T003015,2024-11-12,P005,S01,16,3468.8
T003016,2024-11-12,P001,S03,5,297.3
T003017,2024-11-12,P006,S01,27,563.49
T003018,2024-11-12,P006,S02,25,521.75
T003019,2024-11-12,P004,S02,30,5589.599999999999
T003020,2024-11-12,P010,S03,17,1135.9399999999998
T003021,2024-11-12,P007,S02,22,6411.240000000001
T003022,2024-11-12,P003,S02,20,5237.200000000001
T003023,2024-11-13,P004,S02,25,4658.0
T003024,2024-11-13,P004,S01,25,4658.0
T003025,2024-11-13,P002,S01,20,631.0
T003026,2024-11-13,P002,S03,20,631.0
T003027,2024-11-13,P005,S01,19,4119.2
T003028,2024-11-13,P008,S02,22,5549.5
T003029,2024-11-13,P003,S01,26,6808.360000000001
T003030,2024-11-14,P007,S03,27,7868.34
T003031,2024-11-14,P004,S01,24,4471.68
T003032,2024-11-14,P004,S02,25,4658.0
T003033,2024-11-14,P001,S01,10,594.6
T003034,2024-11-14,P009,S01,27,2039.04
T003035,2024-11-14,P005,S01,14,3035.2000000000003
T003036,2024-11-14,P009,S01,28,2114.56
T003037,2024-11-14,P009,S03,28,2114.56
T003038,2024-11-14,P003,S03,21,5499.06
T003039,2024-11-14,P005,S03,21,4552.8
T003040,2024-11-14,P006,S01,24,500.88
T003041,2024-11-14,P009,S03,29,2190.08
T003042,2024-11-14,P005,S01,20,4336.0
T003043,2024-11-14,P006,S02,24,500.88
T003044,2024-11-15,P010,S01,19,1269.58
T003045,2024-11-15,P001,S01,7,416.22
T003046,2024-11-15,P006,S02,28,584.36
T003047,2024-11-15,P005,S03,16,3468.8
T003048,2024-11-15,P007,S03,23,6702.660000000001
T003049,2024-11-15,P001,S01,6,356.76
T003050,2024-11-15,P001,S02,9,535.14
T003051,2024-11-15,P001,S01,7,416.22
T003052,2024-11-15,P007,S01,27,7868.34
T003053,2024-11-15,P005,S01,16,3468.8
T003054,2024-11-16,P006,S02,32,667.84
T003055,2024-11-16,P004,S03,31,5775.92
T003056,2024-11-16,P007,S03,30,8742.6
T003057,2024-11-16,P010,S02,26,1737.3199999999997
T003058,2024-11-16,P004,S02,33,6148.5599999999995
T003059,2024-11-17,P001,S03,10,594.6
T003060,2024-11-17,P006,S02,32,667.84
T003061,2024-11-17,P001,S02,10,594.6
T003062,2024-11-17,P003,S01,27,7070.22
T003063,2024-11-17,P007,S03,26,7576.92
T003064,2024-11-17,P005,S03,20,4336.0
T003065,2024-11-17,P001,S03,6,356.76
T003066,2024-11-17,P008,S02,30,7567.5
T003067,2024-11-17,P004,S01,31,5775.92
T003068,2024-11-17,P002,S03,24,757.2
T003069,2024-11-17,P008,S02,32,8072.0
T003070,2024-11-17,P002,S01,20,631.0
T003071,2024-11-17,P004,S02,29,5403.28
T003072,2024-11-17,P006,S03,32,667.84
T003073,2024-11-18,P008,S02,25,6306.25
T003074,2024-11-18,P005,S02,18,3902.4
T003075,2024-11-18,P007,S02,27,7868.34
T003076,2024-11-18,P007,S03,27,7868.34
T003077,2024-11-18,P004,S02,25,4658.0
T003078,2024-11-18,P004,S03,25,4658.0
T003079,2024-11-18,P001,S02,6,356.76
T003080,2024-11-18,P003,S02,20,5237.200000000001
T003081,2024-11-18,P009,S03,29,2190.08
T003082,2024-11-18,P008,S03,26,6558.5
T003083,2024-11-19,P002,S03,18,567.9
T003084,2024-11-19,P005,S03,17,3685.6000000000004
T003085,2024-11-19,P005,S01,16,3468.8
T003086,2024-11-19,P005,S03,19,4119.2
T003087,2024-11-19,P010,S01,19,1269.58
T003088,2024-11-19,P005,S03,17,3685.6000000000004
T003089,2024-11-19,P010,S02,23,1536.86
T003090,2024-11-19,P005,S03,17,3685.6000000000004
T003091,2024-11-19,P009,S02,30,2265.6
T003092,2024-11-19,P007,S02,25,7285.5
T003093,2024-11-19,P008,S03,26,6558.5
T003094,2024-11-19,P010,S02,21,1403.2199999999998
T003095,2024-11-19,P005,S02,18,3902.4
T003096,2024-11-20,P002,S02,22,694.1
T003097,2024-11-20,P006,S03,26,542.62
T003098,2024-11-20,P007,S02,25,7285.5
T003099,2024-11-20,P001,S01,6,356.76
T003100,2024-11-20,P002,S02,21,662.5500000000001
T003101,2024-11-20,P005,S01,20,4336.0
T003102,2024-11-20,P010,S01,19,1269.58
T003103,2024-11-20,P005,S01,15,3252.0
T003104,2024-11-20,P001,S03,5,297.3
T003105,2024-11-20,P001,S02,6,356.76
T003106,2024-11-20,P009,S01,28,2114.56
T003107,2024-11-20,P006,S01,23,480.01000000000005
T003108,2024-11-20,P005,S03,20,4336.0
T003109,2024-11-21,P004,S02,23,4285.36
T003110,2024-11-21,P007,S02,20,5828.400000000001
T003111,2024-11-21,P009,S01,27,2039.04
T003112,2024-11-21,P004,S01,27,5030.639999999999
T003113,2024-11-21,P004,S02,28,5216.96
T003114,2024-11-21,P005,S01,18,3902.4
T003115,2024-11-21,P004,S02,28,5216.96
T003116,2024-11-21,P007,S02,23,6702.660000000001
T003117,2024-11-22,P008,S01,23,5801.75
T003118,2024-11-22,P005,S01,14,3035.2000000000003
T003119,2024-11-22,P003,S01,19,4975.34
T003120,2024-11-22,P010,S02,22,1470.04
T003121,2024-11-22,P002,S02,21,662.5500000000001
T003122,2024-11-22,P003,S01,23,6022.780000000001
T003123,2024-11-22,P009,S02,26,1963.52
T003124,2024-11-22,P006,S02,29,605.23
T003125,2024-11-22,P010,S03,19,1269.58
T003126,2024-11-22,P003,S02,20,5237.200000000001
T003127,2024-11-22,P004,S01,25,4658.0
T003128,2024-11-22,P002,S01,19,599.45
T003129,2024-11-22,P002,S03,18,567.9
T003130,2024-11-23,P003,S01,25,6546.5
T003131,2024-11-23,P002,S03,26,820.3000000000001
T003132,2024-11-23,P007,S02,28,8159.76
T003133,2024-11-23,P001,S01,8,475.68
T003134,2024-11-23,P008,S03,32,8072.0
T003135,2024-11-23,P005,S01,18,3902.4
T003136,2024-11-23,P004,S01,30,5589.599999999999
T003137,2024-11-24,P008,S02,28,7063.0
T003138,2024-11-24,P006,S01,32,667.84
T003139,2024-11-24,P003,S02,27,7070.22
T003140,2024-11-24,P005,S02,20,4336.0
T003141,2024-11-24,P007,S02,28,8159.76
T003142,2024-11-24,P004,S01,30,5589.599999999999
T003143,2024-11-24,P002,S01,24,757.2
T003144,2024-11-24,P006,S01,30,626.1
T003145,2024-11-24,P007,S02,30,8742.6
T003146,2024-11-25,P010,S03,22,1470.04
T003147,2024-11-25,P006,S02,25,521.75
T003148,2024-11-25,P001,S03,10,594.6
T003149,2024-11-25,P007,S02,24,6994.08
T003150,2024-11-25,P005,S02,20,4336.0
T003151,2024-11-25,P002,S02,19,599.45
T003152,2024-11-26,P006,S01,29,605.23
T003153,2024-11-26,P010,S02,21,1403.2199999999998
T003154,2024-11-26,P002,S03,23,725.65
T003155,2024-11-26,P007,S02,21,6119.820000000001
T003156,2024-11-26,P001,S01,6,356.76
T003157,2024-11-26,P008,S02,24,6054.0
T003158,2024-11-26,P006,S02,25,521.75
T003159,2024-11-26,P004,S02,28,5216.96
T003160,2024-11-26,P001,S03,6,356.76
T003161,2024-11-27,P008,S03,27,6810.75
T003162,2024-11-27,P003,S03,18,4713.4800000000005
T003163,2024-11-27,P002,S03,20,631.0
T003164,2024-11-27,P010,S01,21,1403.2199999999998
T003165,2024-11-27,P010,S01,19,1269.58
T003166,2024-11-27,P002,S02,19,599.45
T003167,2024-11-27,P008,S03,29,7315.25
T003168,2024-11-27,P004,S03,26,4844.32
T003169,2024-11-27,P002,S03,21,662.5500000000001
T003170,2024-11-28,P010,S01,32,2138.24
T003171,2024-11-28,P004,S03,39,7266.48
T003172,2024-11-28,P009,S03,43,3247.3599999999997
T003173,2024-11-28,P001,S02,7,416.22
T003174,2024-11-28,P008,S03,37,9333.25
T003175,2024-11-28,P002,S02,35,1104.25
T003176,2024-11-28,P008,S03,41,10342.25
T003177,2024-11-28,P003,S02,30,7855.8
T003178,2024-11-28,P008,S02,36,9081.0
T003179,2024-11-28,P006,S03,41,855.6700000000001
T003180,2024-11-28,P002,S01,30,946.5
T003181,2024-11-28,P005,S01,29,6287.200000000001
T003182,2024-11-29,P004,S03,27,5030.639999999999
T003183,2024-11-29,P001,S03,9,535.14
T003184,2024-11-29,P008,S03,26,6558.5
T003185,2024-11-29,P009,S03,31,2341.12
T003186,2024-11-29,P001,S03,6,356.76
T003187,2024-11-30,P003,S02,23,6022.780000000001
T003188,2024-11-30,P004,S02,31,5775.92
T003189,2024-11-30,P002,S01,28,883.4
T003190,2024-11-30,P002,S02,26,820.3000000000001
T003191,2024-11-30,P006,S03,37,772.19
T003192,2024-11-30,P008,S03,30,7567.5
T003193,2024-11-30,P006,S02,32,667.84
T003194,2024-11-30,P002,S03,27,851.85
T003195,2024-11-30,P006,S03,29,605.23
T003196,2024-11-30,P002,S02,26,820.3000000000001
T003197,2024-11-30,P005,S01,21,4552.8
T003198,2024-11-30,P008,S01,27,6810.75
T003199,2024-11-30,P002,S03,27,851.85
T003200,2024-11-30,P010,S03,23,1536.86
T003201,2024-12-01,P002,S03,20,631.0
T003202,2024-12-01,P010,S03,25,1670.4999999999998
T003203,2024-12-01,P008,S01,29,7315.25
T003204,2024-12-01,P009,S02,37,2794.24
T003205,2024-12-01,P008,S02,27,6810.75
T003206,2024-12-01,P008,S01,33,8324.25
T003207,2024-12-01,P005,S01,19,4119.2
T003208,2024-12-01,P001,S01,8,475.68
T003209,2024-12-01,P005,S02,25,5420.0
T003210,2024-12-01,P003,S02,26,6808.360000000001
T003211,2024-12-01,P001,S02,10,594.6
T003212,2024-12-01,P010,S02,20,1336.3999999999999
T003213,2024-12-02,P003,S01,22,5760.92
T003214,2024-12-02,P009,S03,33,2492.16
T003215,2024-12-02,P003,S01,20,5237.200000000001
T003216,2024-12-02,P006,S01,27,563.49
T003217,2024-12-02,P007,S03,22,6411.240000000001
T003218,2024-12-02,P007,S03,28,8159.76
T003219,2024-12-02,P010,S02,19,1269.58
T003220,2024-12-02,P004,S01,21,3912.72
T003221,2024-12-02,P006,S01,26,542.62
T003222,2024-12-02,P004,S02,25,4658.0
T003223,2024-12-03,P003,S01,18,4713.4800000000005
T003224,2024-12-03,P004,S03,25,4658.0
T003225,2024-12-03,P001,S02,7,416.22
T003226,2024-12-03,P005,S03,17,3685.6000000000004
T003227,2024-12-03,P009,S02,30,2265.6
T003228,2024-12-03,P004,S03,25,4658.0
T003229,2024-12-03,P010,S02,21,1403.2199999999998
T003230,2024-12-03,P006,S02,25,521.75
T003231,2024-12-03,P001,S02,5,297.3
T003232,2024-12-03,P003,S03,22,5760.92
T003233,2024-12-03,P001,S01,2,118.92
T003234,2024-12-03,P001,S03,5,297.3
T003235,2024-12-04,P009,S02,31,2341.12
T003236,2024-12-04,P010,S03,21,1403.2199999999998
T003237,2024-12-04,P010,S01,21,1403.2199999999998
T003238,2024-12-04,P010,S01,21,1403.2199999999998
T003239,2024-12-04,P007,S01,22,6411.240000000001
T003240,2024-12-04,P002,S03,20,631.0
T003241,2024-12-04,P002,S02,19,599.45
T003242,2024-12-04,P008,S03,24,6054.0
T003243,2024-12-04,P005,S01,17,3685.6000000000004
T003244,2024-12-04,P006,S03,26,542.62
T003245,2024-12-04,P006,S01,28,584.36
T003246,2024-12-05,P007,S01,25,7285.5
T003247,2024-12-05,P001,S03,7,416.22
T003248,2024-12-05,P007,S03,23,6702.660000000001
T003249,2024-12-05,P001,S01,4,237.84
T003250,2024-12-05,P009,S03,31,2341.12
T003251,2024-12-05,P009,S01,29,2190.08
T003252,2024-12-05,P006,S03,23,480.01000000000005
T003253,2024-12-05,P001,S03,8,475.68
T003254,2024-12-05,P002,S01,17,536.35
T003255,2024-12-05,P006,S02,26,542.62
T003256,2024-12-05,P008,S02,24,6054.0
T003257,2024-12-05,P008,S02,25,6306.25
T003258,2024-12-06,P008,S02,22,5549.5
T003259,2024-12-06,P007,S01,24,6994.08
T003260,2024-12-06,P010,S03,17,1135.9399999999998
T003261,2024-12-06,P004,S02,24,4471.68
T003262,2024-12-06,P005,S03,17,3685.6000000000004
T003263,2024-12-06,P003,S01,20,5237.200000000001
T003264,2024-12-06,P005,S03,21,4552.8
T003265,2024-12-06,P005,S01,20,4336.0
T003266,2024-12-06,P002,S03,20,631.0
T003267,2024-12-06,P004,S02,27,5030.639999999999
T003268,2024-12-07,P009,S02,37,2794.24
T003269,2024-12-07,P006,S01,29,605.23
T003270,2024-12-07,P006,S02,30,626.1
T003271,2024-12-07,P005,S03,21,4552.8
T003272,2024-12-07,P005,S01,22,4769.6
T003273,2024-12-07,P002,S02,21,662.5500000000001
T003274,2024-12-07,P006,S02,29,605.23
T003275,2024-12-07,P010,S02,24,1603.6799999999998
T003276,2024-12-07,P006,S01,33,688.71
T003277,2024-12-07,P009,S02,36,2718.72
T003278,2024-12-07,P005,S01,21,4552.8
T003279,2024-12-07,P009,S01,38,2869.7599999999998
T003280,2024-12-07,P005,S01,21,4552.8
T003281,2024-12-08,P003,S03,24,6284.64
T003282,2024-12-08,P005,S03,18,3902.4
T003283,2024-12-08,P010,S02,22,1470.04
T003284,2024-12-08,P002,S02,26,820.3000000000001
T003285,2024-12-08,P002,S03,25,788.75
T003286,2024-12-08,P008,S01,28,7063.0
T003287,2024-12-08,P007,S01,29,8451.18
T003288,2024-12-08,P007,S01,29,8451.18
T003289,2024-12-08,P008,S01,26,6558.5
T003290,2024-12-08,P001,S03,9,535.14
T003291,2024-12-08,P005,S01,22,4769.6
T003292,2024-12-09,P006,S03,28,584.36
T003293,2024-12-09,P002,S01,21,662.5500000000001
T003294,2024-12-09,P005,S01,19,4119.2
T003295,2024-12-09,P002,S03,22,694.1
T003296,2024-12-09,P004,S01,30,5589.599999999999
T003297,2024-12-09,P003,S02,23,6022.780000000001
T003298,2024-12-09,P001,S03,9,535.14
T003299,2024-12-09,P009,S03,30,2265.6
T003300,2024-12-10,P001,S01,6,356.76
T003301,2024-12-10,P002,S01,18,567.9
T003302,2024-12-10,P006,S01,27,563.49
T003303,2024-12-10,P006,S02,27,563.49
T003304,2024-12-10,P009,S03,31,2341.12
T003305,2024-12-10,P010,S02,20,1336.3999999999999
T003306,2024-12-10,P005,S01,13,2818.4
T003307,2024-12-10,P004,S03,26,4844.32
T003308,2024-12-10,P010,S03,22,1470.04
T003309,2024-12-10,P007,S02,29,8451.18
T003310,2024-12-10,P010,S02,19,1269.58
T003311,2024-12-10,P009,S03,30,2265.6
T003312,2024-12-11,P007,S03,23,6702.660000000001
T003313,2024-12-11,P009,S01,31,2341.12
T003314,2024-12-11,P008,S01,24,6054.0
T003315,2024-12-11,P009,S02,24,1812.48
T003316,2024-12-11,P008,S01,22,5549.5
T003317,2024-12-11,P005,S03,14,3035.2000000000003
T003318,2024-12-11,P004,S03,28,5216.96
T003319,2024-12-11,P006,S02,28,584.36
T003320,2024-12-11,P004,S01,26,4844.32
T003321,2024-12-11,P003,S03,21,5499.06
T003322,2024-12-11,P009,S03,28,2114.56
T003323,2024-12-12,P007,S02,21,6119.820000000001
T003324,2024-12-12,P010,S02,18,1202.7599999999998
T003325,2024-12-12,P008,S03,24,6054.0
T003326,2024-12-12,P006,S02,25,521.75
T003327,2024-12-12,P002,S03,21,662.5500000000001
T003328,2024-12-13,P009,S03,25,1888.0
T003329,2024-12-13,P008,S02,25,6306.25
T003330,2024-12-13,P009,S03,30,2265.6
T003331,2024-12-13,P006,S01,25,521.75
T003332,2024-12-13,P002,S01,18,567.9
T003333,2024-12-14,P002,S02,22,694.1
T003334,2024-12-14,P001,S01,8,475.68
T003335,2024-12-14,P007,S02,27,7868.34
T003336,2024-12-14,P007,S02,28,8159.76
T003337,2024-12-14,P006,S02,31,646.97
T003338,2024-12-14,P004,S02,34,6334.88
T003339,2024-12-14,P010,S02,23,1536.86
T003340,2024-12-15,P004,S03,32,5962.24
T003341,2024-12-15,P004,S02,33,6148.5599999999995
T003342,2024-12-15,P001,S02,7,416.22
T003343,2024-12-15,P005,S03,23,4986.400000000001
T003344,2024-12-15,P001,S03,8,475.68
T003345,2024-12-15,P006,S03,32,667.84
T003346,2024-12-15,P009,S02,37,2794.24
T003347,2024-12-15,P007,S03,31,9034.02
T003348,2024-12-15,P002,S01,24,757.2
T003349,2024-12-15,P004,S01,32,5962.24
T003350,2024-12-16,P010,S03,19,1269.58
T003351,2024-12-16,P001,S03,5,297.3
T003352,2024-12-16,P001,S03,2,118.92
T003353,2024-12-16,P009,S02,28,2114.56
T003354,2024-12-16,P008,S02,24,6054.0
T003355,2024-12-16,P007,S03,22,6411.240000000001
T003356,2024-12-16,P001,S03,5,297.3
T003357,2024-12-16,P009,S01,31,2341.12
T003358,2024-12-16,P008,S01,26,6558.5
T003359,2024-12-17,P001,S02,6,356.76
T003360,2024-12-17,P003,S03,22,5760.92
T003361,2024-12-17,P003,S02,20,5237.200000000001
T003362,2024-12-17,P010,S02,20,1336.3999999999999
T003363,2024-12-17,P006,S02,23,480.01000000000005
T003364,2024-12-18,P009,S02,29,2190.08
T003365,2024-12-18,P003,S03,25,6546.5
T003366,2024-12-18,P001,S02,10,594.6
T003367,2024-12-18,P008,S03,23,5801.75
T003368,2024-12-18,P005,S03,16,3468.8
T003369,2024-12-18,P005,S02,15,3252.0
